x_axis,y_axis
-100.0,0.9864261189853489
-99.97999799979998,0.986426118985354
-99.95999599959995,0.986426118985359
-99.93999399939995,0.9864261189853643
-99.91999199919992,0.9864261189853694
-99.8999899989999,0.9864261189853746
-99.87998799879988,0.9864261189853798
-99.85998599859985,0.986426118985385
-99.83998399839984,0.9864261189853902
-99.81998199819982,0.9864261189853953
-99.7999799979998,0.9864261189854009
-99.77997799779978,0.9864261189854061
-99.75997599759975,0.9864261189854114
-99.73997399739974,0.9864261189854168
-99.71997199719972,0.9864261189854224
-99.6999699969997,0.986426118985428
-99.67996799679968,0.9864261189854333
-99.65996599659967,0.9864261189854386
-99.63996399639964,0.9864261189854443
-99.61996199619962,0.9864261189854499
-99.5999599959996,0.9864261189854555
-99.57995799579957,0.986426118985461
-99.55995599559957,0.9864261189854665
-99.53995399539954,0.9864261189854723
-99.51995199519952,0.9864261189854782
-99.4999499949995,0.9864261189854839
-99.47994799479947,0.9864261189854899
-99.45994599459947,0.9864261189854955
-99.43994399439944,0.9864261189855011
-99.41994199419942,0.9864261189855071
-99.3999399939994,0.986426118985513
-99.37993799379937,0.9864261189855187
-99.35993599359936,0.9864261189855247
-99.33993399339934,0.986426118985531
-99.31993199319932,0.9864261189855368
-99.2999299929993,0.986426118985543
-99.27992799279929,0.986426118985549
-99.25992599259926,0.9864261189855551
-99.23992399239924,0.9864261189855613
-99.21992199219922,0.9864261189855673
-99.1999199919992,0.9864261189855734
-99.17991799179919,0.9864261189855797
-99.15991599159916,0.9864261189855862
-99.13991399139914,0.9864261189855923
-99.11991199119912,0.9864261189855986
-99.0999099909991,0.9864261189856051
-99.07990799079909,0.9864261189856114
-99.05990599059906,0.9864261189856177
-99.03990399039904,0.9864261189856243
-99.01990199019902,0.9864261189856308
-98.999899989999,0.9864261189856374
-98.97989798979899,0.9864261189856441
-98.95989598959896,0.9864261189856506
-98.93989398939894,0.9864261189856571
-98.91989198919892,0.9864261189856637
-98.8998899889989,0.9864261189856705
-98.87988798879888,0.986426118985677
-98.85988598859886,0.9864261189856841
-98.83988398839884,0.9864261189856908
-98.81988198819882,0.9864261189856978
-98.79987998799879,0.9864261189857044
-98.77987798779878,0.9864261189857114
-98.75987598759876,0.9864261189857183
-98.73987398739874,0.9864261189857252
-98.71987198719872,0.9864261189857323
-98.6998699869987,0.9864261189857394
-98.67986798679868,0.9864261189857465
-98.65986598659866,0.9864261189857538
-98.63986398639864,0.9864261189857607
-98.61986198619861,0.986426118985768
-98.5998599859986,0.9864261189857751
-98.57985798579858,0.9864261189857824
-98.55985598559856,0.9864261189857899
-98.53985398539854,0.9864261189857971
-98.51985198519851,0.9864261189858047
-98.4998499849985,0.9864261189858119
-98.47984798479848,0.9864261189858194
-98.45984598459846,0.9864261189858269
-98.43984398439844,0.9864261189858343
-98.41984198419841,0.9864261189858422
-98.3998399839984,0.9864261189858496
-98.37983798379838,0.9864261189858573
-98.35983598359836,0.986426118985865
-98.33983398339834,0.9864261189858726
-98.31983198319833,0.9864261189858805
-98.2998299829983,0.9864261189858884
-98.27982798279828,0.9864261189858964
-98.25982598259826,0.9864261189859043
-98.23982398239824,0.9864261189859121
-98.21982198219823,0.9864261189859199
-98.1998199819982,0.986426118985928
-98.17981798179818,0.986426118985936
-98.15981598159816,0.9864261189859442
-98.13981398139813,0.9864261189859524
-98.11981198119813,0.9864261189859607
-98.0998099809981,0.9864261189859688
-98.07980798079808,0.986426118985977
-98.05980598059806,0.9864261189859852
-98.03980398039803,0.9864261189859937
-98.01980198019803,0.9864261189860024
-97.999799979998,0.9864261189860106
-97.97979797979798,0.9864261189860192
-97.95979597959796,0.9864261189860278
-97.93979397939793,0.986426118986036
-97.91979197919792,0.9864261189860448
-97.8997899789979,0.9864261189860536
-97.87978797879788,0.9864261189860624
-97.85978597859786,0.9864261189860711
-97.83978397839783,0.9864261189860799
-97.81978197819782,0.9864261189860886
-97.7997799779978,0.9864261189860976
-97.77977797779778,0.9864261189861067
-97.75977597759776,0.9864261189861153
-97.73977397739775,0.9864261189861246
-97.71977197719772,0.9864261189861336
-97.6997699769977,0.9864261189861427
-97.67976797679768,0.986426118986152
-97.65976597659765,0.9864261189861611
-97.63976397639765,0.9864261189861704
-97.61976197619762,0.9864261189861796
-97.5997599759976,0.9864261189861889
-97.57975797579758,0.9864261189861986
-97.55975597559755,0.986426118986208
-97.53975397539755,0.9864261189862177
-97.51975197519752,0.986426118986227
-97.4997499749975,0.9864261189862364
-97.47974797479748,0.9864261189862463
-97.45974597459745,0.9864261189862562
-97.43974397439744,0.9864261189862658
-97.41974197419742,0.9864261189862756
-97.3997399739974,0.9864261189862855
-97.37973797379738,0.9864261189862955
-97.35973597359737,0.9864261189863055
-97.33973397339734,0.9864261189863153
-97.31973197319732,0.9864261189863254
-97.2997299729973,0.9864261189863355
-97.27972797279728,0.9864261189863457
-97.25972597259727,0.986426118986356
-97.23972397239724,0.9864261189863661
-97.21972197219722,0.9864261189863764
-97.1997199719972,0.986426118986387
-97.17971797179717,0.9864261189863973
-97.15971597159717,0.986426118986408
-97.13971397139714,0.9864261189864184
-97.11971197119712,0.9864261189864291
-97.0997099709971,0.9864261189864396
-97.07970797079707,0.9864261189864504
-97.05970597059707,0.9864261189864613
-97.03970397039704,0.986426118986472
-97.01970197019702,0.9864261189864829
-96.999699969997,0.9864261189864938
-96.97969796979697,0.9864261189865048
-96.95969596959696,0.986426118986516
-96.93969396939694,0.9864261189865269
-96.91969196919692,0.9864261189865381
-96.8996899689969,0.9864261189865493
-96.87968796879687,0.9864261189865606
-96.85968596859686,0.9864261189865721
-96.83968396839684,0.9864261189865835
-96.81968196819682,0.9864261189865949
-96.7996799679968,0.9864261189866065
-96.77967796779679,0.986426118986618
-96.75967596759676,0.9864261189866297
-96.73967396739674,0.9864261189866412
-96.71967196719672,0.9864261189866528
-96.6996699669967,0.986426118986665
-96.67966796679669,0.9864261189866768
-96.65966596659666,0.9864261189866885
-96.63966396639664,0.9864261189867006
-96.61966196619662,0.9864261189867128
-96.5996599659966,0.9864261189867249
-96.57965796579659,0.9864261189867369
-96.55965596559656,0.9864261189867493
-96.53965396539654,0.9864261189867618
-96.51965196519652,0.9864261189867739
-96.4996499649965,0.9864261189867864
-96.47964796479648,0.986426118986799
-96.45964596459646,0.9864261189868117
-96.43964396439644,0.9864261189868242
-96.41964196419642,0.986426118986837
-96.3996399639964,0.9864261189868496
-96.37963796379638,0.9864261189868625
-96.35963596359636,0.9864261189868754
-96.33963396339634,0.9864261189868884
-96.31963196319631,0.9864261189869012
-96.2996299629963,0.9864261189869147
-96.27962796279628,0.9864261189869278
-96.25962596259626,0.9864261189869409
-96.23962396239624,0.9864261189869541
-96.21962196219621,0.9864261189869675
-96.1996199619962,0.9864261189869811
-96.17961796179618,0.9864261189869945
-96.15961596159616,0.9864261189870079
-96.13961396139614,0.9864261189870218
-96.11961196119611,0.9864261189870355
-96.0996099609961,0.9864261189870492
-96.07960796079608,0.9864261189870631
-96.05960596059606,0.9864261189870771
-96.03960396039604,0.986426118987091
-96.01960196019601,0.9864261189871051
-95.999599959996,0.9864261189871193
-95.97959795979598,0.9864261189871335
-95.95959595959596,0.9864261189871479
-95.93959395939594,0.9864261189871621
-95.91959195919591,0.9864261189871767
-95.8995899589959,0.9864261189871913
-95.87958795879588,0.9864261189872057
-95.85958595859586,0.9864261189872207
-95.83958395839583,0.9864261189872352
-95.81958195819581,0.9864261189872502
-95.7995799579958,0.9864261189872647
-95.77957795779578,0.9864261189872799
-95.75957595759576,0.986426118987295
-95.73957395739573,0.9864261189873101
-95.71957195719573,0.9864261189873255
-95.6995699569957,0.9864261189873407
-95.67956795679568,0.986426118987356
-95.65956595659566,0.9864261189873714
-95.63956395639563,0.986426118987387
-95.61956195619562,0.9864261189874027
-95.5995599559956,0.9864261189874182
-95.57955795579558,0.986426118987434
-95.55955595559556,0.98642611898745
-95.53955395539553,0.9864261189874659
-95.51955195519552,0.9864261189874819
-95.4995499549955,0.986426118987498
-95.47954795479548,0.9864261189875143
-95.45954595459546,0.9864261189875305
-95.43954395439545,0.9864261189875468
-95.41954195419542,0.986426118987563
-95.3995399539954,0.98642611898758
-95.37953795379538,0.9864261189875965
-95.35953595359535,0.9864261189876131
-95.33953395339535,0.98642611898763
-95.31953195319532,0.9864261189876468
-95.2995299529953,0.9864261189876636
-95.27952795279528,0.9864261189876808
-95.25952595259525,0.9864261189876978
-95.23952395239525,0.9864261189877152
-95.21952195219522,0.9864261189877324
-95.1995199519952,0.9864261189877498
-95.17951795179518,0.9864261189877673
-95.15951595159515,0.9864261189877851
-95.13951395139514,0.9864261189878025
-95.11951195119512,0.9864261189878203
-95.0995099509951,0.9864261189878382
-95.07950795079508,0.9864261189878561
-95.05950595059505,0.9864261189878742
-95.03950395039504,0.9864261189878923
-95.01950195019502,0.9864261189879107
-94.999499949995,0.986426118987929
-94.97949794979498,0.9864261189879473
-94.95949594959495,0.9864261189879661
-94.93949394939494,0.9864261189879844
-94.91949194919492,0.9864261189880033
-94.8994899489949,0.9864261189880221
-94.87948794879487,0.9864261189880411
-94.85948594859485,0.9864261189880599
-94.83948394839484,0.9864261189880787
-94.81948194819482,0.9864261189880982
-94.7994799479948,0.9864261189881174
-94.77947794779477,0.9864261189881368
-94.75947594759477,0.9864261189881562
-94.73947394739474,0.9864261189881759
-94.71947194719472,0.9864261189881958
-94.6994699469947,0.9864261189882153
-94.67946794679467,0.9864261189882354
-94.65946594659466,0.9864261189882554
-94.63946394639464,0.9864261189882754
-94.61946194619462,0.9864261189882957
-94.5994599459946,0.9864261189883159
-94.57945794579457,0.9864261189883363
-94.55945594559456,0.9864261189883569
-94.53945394539454,0.9864261189883776
-94.51945194519452,0.9864261189883984
-94.4994499449945,0.986426118988419
-94.47944794479449,0.98642611898844
-94.45944594459446,0.9864261189884611
-94.43944394439444,0.9864261189884823
-94.41944194419442,0.9864261189885037
-94.3994399439944,0.9864261189885248
-94.37943794379439,0.9864261189885464
-94.35943594359436,0.9864261189885682
-94.33943394339434,0.9864261189885898
-94.31943194319432,0.9864261189886115
-94.2994299429943,0.9864261189886334
-94.27942794279429,0.9864261189886557
-94.25942594259426,0.9864261189886777
-94.23942394239424,0.9864261189887001
-94.21942194219422,0.9864261189887225
-94.1994199419942,0.9864261189887451
-94.17941794179418,0.9864261189887679
-94.15941594159416,0.9864261189887903
-94.13941394139414,0.9864261189888135
-94.11941194119412,0.9864261189888365
-94.0994099409941,0.9864261189888596
-94.07940794079408,0.9864261189888828
-94.05940594059406,0.986426118988906
-94.03940394039404,0.9864261189889295
-94.01940194019402,0.986426118988953
-93.99939993999399,0.9864261189889768
-93.97939793979398,0.9864261189890008
-93.95939593959396,0.9864261189890247
-93.93939393939394,0.9864261189890486
-93.91939193919391,0.9864261189890728
-93.89938993899389,0.9864261189890972
-93.87938793879388,0.9864261189891218
-93.85938593859386,0.9864261189891463
-93.83938393839384,0.986426118989171
-93.81938193819381,0.9864261189891959
-93.7993799379938,0.986426118989221
-93.77937793779378,0.9864261189892459
-93.75937593759376,0.9864261189892713
-93.73937393739374,0.9864261189892967
-93.71937193719371,0.9864261189893222
-93.6993699369937,0.9864261189893478
-93.67936793679368,0.9864261189893734
-93.65936593659366,0.9864261189893992
-93.63936393639364,0.9864261189894253
-93.61936193619361,0.9864261189894513
-93.5993599359936,0.986426118989478
-93.57935793579358,0.9864261189895043
-93.55935593559356,0.986426118989531
-93.53935393539354,0.9864261189895573
-93.51935193519353,0.9864261189895844
-93.4993499349935,0.9864261189896114
-93.47934793479348,0.9864261189896385
-93.45934593459346,0.9864261189896656
-93.43934393439343,0.9864261189896932
-93.41934193419343,0.9864261189897205
-93.3993399339934,0.9864261189897484
-93.37933793379338,0.9864261189897761
-93.35933593359336,0.9864261189898043
-93.33933393339333,0.9864261189898322
-93.31933193319333,0.9864261189898605
-93.2993299329933,0.9864261189898891
-93.27932793279328,0.9864261189899175
-93.25932593259326,0.9864261189899465
-93.23932393239323,0.9864261189899751
-93.21932193219322,0.9864261189900042
-93.1993199319932,0.9864261189900332
-93.17931793179318,0.9864261189900627
-93.15931593159316,0.986426118990092
-93.13931393139313,0.9864261189901216
-93.11931193119312,0.9864261189901515
-93.0993099309931,0.9864261189901813
-93.07930793079308,0.9864261189902115
-93.05930593059306,0.9864261189902416
-93.03930393039303,0.9864261189902719
-93.01930193019302,0.9864261189903025
-92.999299929993,0.9864261189903332
-92.97929792979298,0.986426118990364
-92.95929592959295,0.9864261189903952
-92.93929392939293,0.9864261189904263
-92.91929192919292,0.9864261189904578
-92.8992899289929,0.9864261189904889
-92.87928792879288,0.9864261189905208
-92.85928592859285,0.9864261189905527
-92.83928392839285,0.9864261189905846
-92.81928192819282,0.9864261189906169
-92.7992799279928,0.986426118990649
-92.77927792779278,0.9864261189906814
-92.75927592759275,0.9864261189907143
-92.73927392739274,0.986426118990747
-92.71927192719272,0.98642611899078
-92.6992699269927,0.9864261189908133
-92.67926792679268,0.9864261189908466
-92.65926592659265,0.9864261189908801
-92.63926392639264,0.9864261189909139
-92.61926192619262,0.9864261189909476
-92.5992599259926,0.9864261189909818
-92.57925792579258,0.986426118991016
-92.55925592559257,0.9864261189910504
-92.53925392539254,0.9864261189910849
-92.51925192519252,0.9864261189911196
-92.4992499249925,0.9864261189911546
-92.47924792479247,0.9864261189911896
-92.45924592459247,0.9864261189912251
-92.43924392439244,0.9864261189912604
-92.41924192419242,0.9864261189912962
-92.3992399239924,0.986426118991332
-92.37923792379237,0.9864261189913679
-92.35923592359237,0.986426118991404
-92.33923392339234,0.9864261189914406
-92.31923192319232,0.9864261189914773
-92.2992299229923,0.9864261189915139
-92.27922792279227,0.9864261189915509
-92.25922592259226,0.986426118991588
-92.23922392239224,0.9864261189916255
-92.21922192219222,0.986426118991663
-92.1992199219922,0.9864261189917007
-92.17921792179217,0.9864261189917387
-92.15921592159216,0.9864261189917767
-92.13921392139214,0.9864261189918152
-92.11921192119212,0.9864261189918535
-92.0992099209921,0.9864261189918926
-92.07920792079207,0.9864261189919312
-92.05920592059206,0.9864261189919703
-92.03920392039204,0.9864261189920097
-92.01920192019202,0.9864261189920493
-91.999199919992,0.9864261189920892
-91.97919791979197,0.9864261189921288
-91.95919591959196,0.9864261189921691
-91.93919391939194,0.9864261189922093
-91.91919191919192,0.98642611899225
-91.8991899189919,0.9864261189922908
-91.87918791879187,0.9864261189923316
-91.85918591859186,0.9864261189923729
-91.83918391839184,0.9864261189924144
-91.81918191819182,0.986426118992456
-91.7991799179918,0.986426118992498
-91.77917791779178,0.98642611899254
-91.75917591759176,0.986426118992582
-91.73917391739174,0.9864261189926247
-91.71917191719172,0.9864261189926674
-91.69916991699169,0.9864261189927105
-91.67916791679168,0.9864261189927538
-91.65916591659166,0.9864261189927968
-91.63916391639164,0.9864261189928405
-91.61916191619162,0.9864261189928842
-91.5991599159916,0.9864261189929285
-91.57915791579158,0.9864261189929727
-91.55915591559156,0.9864261189930171
-91.53915391539154,0.9864261189930622
-91.51915191519151,0.9864261189931068
-91.4991499149915,0.9864261189931521
-91.47914791479148,0.9864261189931975
-91.45914591459146,0.9864261189932433
-91.43914391439144,0.9864261189932891
-91.41914191419141,0.9864261189933354
-91.3991399139914,0.986426118993382
-91.37913791379138,0.9864261189934284
-91.35913591359136,0.9864261189934753
-91.33913391339134,0.9864261189935225
-91.31913191319131,0.9864261189935697
-91.2991299129913,0.9864261189936171
-91.27912791279128,0.9864261189936652
-91.25912591259126,0.9864261189937134
-91.23912391239124,0.9864261189937614
-91.21912191219121,0.9864261189938102
-91.1991199119912,0.986426118993859
-91.17911791179118,0.9864261189939083
-91.15911591159116,0.9864261189939575
-91.13911391139114,0.986426118994007
-91.11911191119111,0.986426118994057
-91.0991099109911,0.9864261189941071
-91.07910791079108,0.9864261189941574
-91.05910591059106,0.9864261189942082
-91.03910391039103,0.9864261189942591
-91.01910191019101,0.9864261189943103
-90.999099909991,0.9864261189943616
-90.97909790979098,0.9864261189944133
-90.95909590959096,0.9864261189944653
-90.93909390939093,0.9864261189945176
-90.91909190919091,0.9864261189945701
-90.8990899089909,0.9864261189946228
-90.87908790879088,0.9864261189946759
-90.85908590859086,0.9864261189947292
-90.83908390839083,0.9864261189947828
-90.81908190819082,0.9864261189948367
-90.7990799079908,0.9864261189948911
-90.77907790779078,0.9864261189949453
-90.75907590759076,0.9864261189950001
-90.73907390739073,0.986426118995055
-90.71907190719072,0.9864261189951105
-90.6990699069907,0.9864261189951662
-90.67906790679068,0.9864261189952219
-90.65906590659066,0.986426118995278
-90.63906390639065,0.9864261189953346
-90.61906190619062,0.986426118995391
-90.5990599059906,0.9864261189954483
-90.57905790579058,0.9864261189955055
-90.55905590559055,0.986426118995563
-90.53905390539055,0.9864261189956212
-90.51905190519052,0.9864261189956792
-90.4990499049905,0.9864261189957377
